index_type,num_partition,max_degree,alpha,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
vamana,1,16,1.4,256,244.462,80000000,10000,100,0.278837,14266889,0.70031
vamana,1,16,1.4,256,244.462,80000000,10000,110,0.312734,15638340,0.72058
vamana,1,16,1.4,256,244.462,80000000,10000,120,0.356554,16997735,0.74001
vamana,1,16,1.4,256,244.462,80000000,10000,130,0.399202,18359227,0.75653
vamana,1,16,1.4,256,244.462,80000000,10000,140,0.442698,19712940,0.77008
vamana,1,16,1.4,256,244.462,80000000,10000,150,0.494021,21064225,0.78256
vamana,1,16,1.4,256,244.462,80000000,10000,160,0.54659,22418978,0.79479
vamana,1,16,1.4,256,244.462,80000000,10000,170,0.601979,23761504,0.80348
vamana,1,16,1.4,256,244.462,80000000,10000,180,0.651727,25106545,0.81374
vamana,1,16,1.4,256,244.462,80000000,10000,190,0.715926,26450239,0.81969
vamana,1,16,1.4,256,244.462,80000000,10000,200,0.779588,27787478,0.82977
vamana,1,16,1.4,256,244.462,80000000,10000,210,0.849395,29122951,0.835
vamana,1,16,1.4,256,244.462,80000000,10000,220,0.915589,30459197,0.84178
vamana,1,16,1.4,256,244.462,80000000,10000,230,1.00577,31789584,0.84725
vamana,1,16,1.4,256,244.462,80000000,10000,240,1.08942,33123456,0.85272
vamana,1,16,1.4,256,244.462,80000000,10000,250,1.12078,34452018,0.85713
vamana,1,16,1.4,256,244.462,80000000,10000,260,1.19719,35784313,0.8622
vamana,1,16,1.4,256,244.462,80000000,10000,270,1.27388,37101351,0.86474
vamana,1,16,1.4,256,244.462,80000000,10000,280,1.36549,38437296,0.86891
vamana,1,16,1.4,256,244.462,80000000,10000,290,1.49781,39758392,0.87348
vamana,1,16,1.4,256,244.462,80000000,10000,300,1.53851,41071688,0.87671
vamana,1,32,1,64,50.709,144000000,10000,10,0.0389108,1852477,0.15637
vamana,1,32,1,64,50.709,144000000,10000,20,0.0723291,3387053,0.59634
vamana,1,32,1,64,50.709,144000000,10000,30,0.101609,4876781,0.75746
vamana,1,32,1,64,50.709,144000000,10000,40,0.131374,6349873,0.82666
vamana,1,32,1,64,50.709,144000000,10000,50,0.161985,7814682,0.8676
vamana,1,32,1,64,50.709,144000000,10000,60,0.191945,9277448,0.89325
vamana,1,32,1,64,50.709,144000000,10000,70,0.220653,10735401,0.91183
vamana,1,32,1,64,50.709,144000000,10000,80,0.26236,12182296,0.92521
vamana,1,32,1,64,50.709,144000000,10000,90,0.299573,13625946,0.93579
vamana,1,32,1,64,50.709,144000000,10000,100,0.345033,15060651,0.94353
vamana,1,32,1,64,50.709,144000000,10000,110,0.375813,16506707,0.95013
vamana,1,32,1,64,50.709,144000000,10000,120,0.413047,17943173,0.95522
vamana,1,32,1,64,50.709,144000000,10000,130,0.459658,19374162,0.95953
vamana,1,32,1,64,50.709,144000000,10000,140,0.513919,20802456,0.9629
vamana,1,32,1,64,50.709,144000000,10000,150,0.561081,22232895,0.96586
vamana,1,32,1,64,50.709,144000000,10000,160,0.621418,23662856,0.96851
vamana,1,32,1,64,50.709,144000000,10000,170,0.67551,25081648,0.97065
vamana,1,32,1,64,50.709,144000000,10000,180,0.727065,26507887,0.97289
vamana,1,32,1,64,50.709,144000000,10000,190,0.789652,27919415,0.9745
vamana,1,32,1,64,50.709,144000000,10000,200,0.850932,29334596,0.97607
vamana,1,32,1,64,50.709,144000000,10000,210,0.913544,30761160,0.97745
vamana,1,32,1,64,50.709,144000000,10000,220,0.981811,32181477,0.9787
