index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
nsg,1,64,256,154.738,272000000,10000,130,0.5485,32725352,0.97626
nsg,1,64,256,154.738,272000000,10000,140,0.604018,35223623,0.97846
nsg,1,64,256,154.738,272000000,10000,150,0.665444,37690865,0.97981
nsg,1,64,256,154.738,272000000,10000,160,0.718678,40174341,0.98161
nsg,1,64,256,154.738,272000000,10000,170,0.765967,42666747,0.98282
nsg,1,64,256,154.738,272000000,10000,180,0.827956,45149060,0.98382
nsg,1,64,256,154.738,272000000,10000,190,0.883261,47623534,0.98515
nsg,1,64,256,154.738,272000000,10000,200,0.966284,50076987,0.9857
nsg,1,64,256,154.738,272000000,10000,210,1.02567,52557354,0.98641
nsg,1,64,256,154.738,272000000,10000,220,1.08573,55012856,0.987
nsg,1,64,256,154.738,272000000,10000,230,1.16575,57482269,0.98769
nsg,1,64,256,154.738,272000000,10000,240,1.24411,59952798,0.98801
nsg,1,64,256,154.738,272000000,10000,250,1.34253,62432116,0.98852
nsg,1,64,256,154.738,272000000,10000,260,1.4257,64944976,0.98909
nsg,1,64,256,154.738,272000000,10000,270,1.51506,67421092,0.98944
nsg,1,64,256,154.738,272000000,10000,280,1.59538,69912189,0.98982
nsg,1,64,256,154.738,272000000,10000,290,1.68974,72372200,0.99022
nsg,1,64,256,154.738,272000000,10000,300,1.79821,74831501,0.9905
