index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng,1,10,750,5,248.27,76122480,1000,170,0.31024,4818291,0.8654
hcnng,1,10,750,5,248.27,76122480,1000,180,0.323507,5096976,0.873
hcnng,1,10,750,5,248.27,76122480,1000,190,0.340027,5375636,0.8775
hcnng,1,10,750,5,248.27,76122480,1000,200,0.356146,5635288,0.8829
hcnng,1,10,750,5,248.27,76122480,1000,210,0.377398,5925164,0.8892
hcnng,1,10,750,5,248.27,76122480,1000,220,0.393242,6199622,0.8959
hcnng,1,10,750,5,248.27,76122480,1000,230,0.416303,6469261,0.8995
hcnng,1,10,750,5,248.27,76122480,1000,240,0.432633,6744970,0.9044
hcnng,1,10,750,5,248.27,76122480,1000,250,0.449942,7013200,0.906
hcnng,1,10,750,5,248.27,76122480,1000,260,0.464026,7294649,0.91
hcnng,1,10,750,5,248.27,76122480,1000,270,0.481519,7567447,0.9147
hcnng,1,10,750,5,248.27,76122480,1000,280,0.49528,7844398,0.9167
hcnng,1,10,750,5,248.27,76122480,1000,290,0.514005,8113386,0.9198
hcnng,1,10,750,5,248.27,76122480,1000,300,0.531189,8387507,0.923
hcnng,1,10,750,7,252.853,75992360,1000,10,0.0513798,346202,0.0884
hcnng,1,10,750,7,252.853,75992360,1000,20,0.0576187,687421,0.3707
hcnng,1,10,750,7,252.853,75992360,1000,30,0.0824186,1027363,0.5088
hcnng,1,10,750,7,252.853,75992360,1000,40,0.103963,1356804,0.5959
hcnng,1,10,750,7,252.853,75992360,1000,50,0.124525,1683130,0.6505
hcnng,1,10,750,7,252.853,75992360,1000,60,0.144448,2014424,0.7001
hcnng,1,10,750,7,252.853,75992360,1000,70,0.161088,2339709,0.7325
hcnng,1,10,750,7,252.853,75992360,1000,80,0.179392,2666481,0.7603
hcnng,1,10,750,7,252.853,75992360,1000,90,0.20269,2993435,0.7816
hcnng,1,10,750,7,252.853,75992360,1000,100,0.220728,3321311,0.8005
