index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng,1,5,1250,3,135.432,43833200,10000,230,0.789279,20110716,0.89535
hcnng,1,5,1250,3,135.432,43833200,10000,240,0.853225,20942051,0.90013
hcnng,1,5,1250,3,135.432,43833200,10000,250,0.909222,21770201,0.90381
hcnng,1,5,1250,3,135.432,43833200,10000,260,0.986479,22604519,0.90652
hcnng,1,5,1250,3,135.432,43833200,10000,270,1.05322,23431832,0.91069
hcnng,1,5,1250,3,135.432,43833200,10000,280,1.12154,24260807,0.91302
hcnng,1,5,1250,3,135.432,43833200,10000,290,1.20721,25072620,0.91602
hcnng,1,5,1250,3,135.432,43833200,10000,300,1.28059,25899357,0.91799
hcnng,1,5,1250,5,136.865,43520072,10000,10,0.0511444,987808,0.0268
hcnng,1,5,1250,5,136.865,43520072,10000,20,0.0403322,2084362,0.24247
hcnng,1,5,1250,5,136.865,43520072,10000,30,0.0582293,3172102,0.46037
hcnng,1,5,1250,5,136.865,43520072,10000,40,0.0771294,4218948,0.57897
hcnng,1,5,1250,5,136.865,43520072,10000,50,0.0980082,5260411,0.64951
hcnng,1,5,1250,5,136.865,43520072,10000,60,0.118178,6295525,0.6985
hcnng,1,5,1250,5,136.865,43520072,10000,70,0.141403,7308461,0.73442
hcnng,1,5,1250,5,136.865,43520072,10000,80,0.166564,8323146,0.76343
hcnng,1,5,1250,5,136.865,43520072,10000,90,0.191401,9322831,0.78482
hcnng,1,5,1250,5,136.865,43520072,10000,100,0.221357,10329057,0.80281
hcnng,1,5,1250,5,136.865,43520072,10000,110,0.251944,11317133,0.81731
hcnng,1,5,1250,5,136.865,43520072,10000,120,0.285663,12301725,0.83069
hcnng,1,5,1250,5,136.865,43520072,10000,130,0.321381,13287998,0.84187
hcnng,1,5,1250,5,136.865,43520072,10000,140,0.360308,14269989,0.85132
hcnng,1,5,1250,5,136.865,43520072,10000,150,0.402497,15246959,0.86004
hcnng,1,5,1250,5,136.865,43520072,10000,160,0.445109,16224058,0.86651
hcnng,1,5,1250,5,136.865,43520072,10000,170,0.495867,17211239,0.87269
hcnng,1,5,1250,5,136.865,43520072,10000,180,0.548275,18183602,0.87999
hcnng,1,5,1250,5,136.865,43520072,10000,190,0.619616,19134053,0.88419
hcnng,1,5,1250,5,136.865,43520072,10000,200,0.665925,20102875,0.89013
hcnng,1,5,1250,5,136.865,43520072,10000,210,0.735269,21062703,0.89437
hcnng,1,5,1250,5,136.865,43520072,10000,220,0.786546,22018461,0.89923
hcnng,1,5,1250,5,136.865,43520072,10000,230,0.8292,22967396,0.90237
hcnng,1,5,1250,5,136.865,43520072,10000,240,0.865136,23935929,0.90609
