index_type,num_partition,max_degree,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
hnsw,1,32,128,42.4717,280376616,10000,90,0.393265,20849494,0.98221
hnsw,1,32,128,42.4717,280376616,10000,100,0.428972,22613885,0.98433
hnsw,1,32,128,42.4717,280376616,10000,110,0.461249,24340216,0.98628
hnsw,1,32,128,42.4717,280376616,10000,120,0.489914,26034793,0.98757
hnsw,1,32,128,42.4717,280376616,10000,130,0.52307,27703051,0.98882
hnsw,1,32,128,42.4717,280376616,10000,140,0.560278,29345988,0.98968
hnsw,1,32,128,42.4717,280376616,10000,150,0.591971,30970423,0.99031
hnsw,1,32,128,42.4717,280376616,10000,160,0.623005,32569375,0.99104
hnsw,1,32,128,42.4717,280376616,10000,170,0.661656,34142701,0.99156
hnsw,1,32,128,42.4717,280376616,10000,180,0.696245,35700767,0.99206
hnsw,1,32,128,42.4717,280376616,10000,190,0.728214,37244963,0.99238
hnsw,1,32,128,42.4717,280376616,10000,200,0.756693,38771200,0.99278
hnsw,1,32,128,42.4717,280376616,10000,210,0.778602,40274273,0.99305
hnsw,1,32,128,42.4717,280376616,10000,220,0.813535,41765950,0.99324
hnsw,1,32,128,42.4717,280376616,10000,230,0.839774,43240279,0.99351
hnsw,1,32,128,42.4717,280376616,10000,240,0.871986,44707215,0.99363
hnsw,1,32,128,42.4717,280376616,10000,250,0.897325,46153240,0.99377
hnsw,1,32,128,42.4717,280376616,10000,260,0.922078,47587923,0.99389
hnsw,1,32,128,42.4717,280376616,10000,270,0.949173,49009191,0.99411
hnsw,1,32,128,42.4717,280376616,10000,280,0.982368,50422958,0.99419
hnsw,1,32,128,42.4717,280376616,10000,290,1.00237,51821576,0.99431
hnsw,1,32,128,42.4717,280376616,10000,300,1.0375,53207499,0.99436
hnsw,1,32,256,82.7898,280376752,10000,10,0.0913685,5708783,0.78098
hnsw,1,32,256,82.7898,280376752,10000,20,0.140013,8242081,0.89483
hnsw,1,32,256,82.7898,280376752,10000,30,0.185354,10634871,0.93866
hnsw,1,32,256,82.7898,280376752,10000,40,0.228315,12946724,0.96034
hnsw,1,32,256,82.7898,280376752,10000,50,0.270845,15218082,0.973
hnsw,1,32,256,82.7898,280376752,10000,60,0.309086,17410254,0.97969
hnsw,1,32,256,82.7898,280376752,10000,70,0.35483,19558318,0.98437
hnsw,1,32,256,82.7898,280376752,10000,80,0.395126,21664060,0.98742
hnsw,1,32,256,82.7898,280376752,10000,90,0.432871,23721849,0.98979
hnsw,1,32,256,82.7898,280376752,10000,100,0.475296,25738764,0.99145
hnsw,1,32,256,82.7898,280376752,10000,110,0.515115,27718935,0.9927
hnsw,1,32,256,82.7898,280376752,10000,120,0.552527,29658499,0.99369
hnsw,1,32,256,82.7898,280376752,10000,130,0.589389,31569707,0.99443
hnsw,1,32,256,82.7898,280376752,10000,140,0.620198,33448181,0.99499
hnsw,1,32,256,82.7898,280376752,10000,150,0.660941,35301814,0.99531
hnsw,1,32,256,82.7898,280376752,10000,160,0.689196,37127828,0.99571
hnsw,1,32,256,82.7898,280376752,10000,170,0.726782,38926355,0.99599
hnsw,1,32,256,82.7898,280376752,10000,180,0.758815,40706172,0.99631
hnsw,1,32,256,82.7898,280376752,10000,190,0.797971,42461989,0.99652
hnsw,1,32,256,82.7898,280376752,10000,200,0.835091,44202293,0.99664
hnsw,1,32,256,82.7898,280376752,10000,210,0.859186,45918939,0.99685
hnsw,1,32,256,82.7898,280376752,10000,220,0.901997,47618917,0.99693
hnsw,1,32,256,82.7898,280376752,10000,230,0.952189,49299560,0.99704
hnsw,1,32,256,82.7898,280376752,10000,240,0.969556,50965272,0.99708
hnsw,1,32,256,82.7898,280376752,10000,250,1.00038,52606868,0.99711
hnsw,1,32,256,82.7898,280376752,10000,260,1.03378,54239201,0.99717
hnsw,1,32,256,82.7898,280376752,10000,270,1.08192,55854472,0.9972
hnsw,1,32,256,82.7898,280376752,10000,280,1.10962,57456219,0.99725
hnsw,1,32,256,82.7898,280376752,10000,290,1.12524,59044482,0.99729
hnsw,1,32,256,82.7898,280376752,10000,300,1.15521,60618361,0.99732
hnsw,1,64,64,21.1899,536143744,10000,10,0.0774321,4415899,0.71453
hnsw,1,64,64,21.1899,536143744,10000,20,0.115917,6348369,0.83186
hnsw,1,64,64,21.1899,536143744,10000,30,0.150424,8144831,0.88555
hnsw,1,64,64,21.1899,536143744,10000,40,0.186846,9874986,0.91541
hnsw,1,64,64,21.1899,536143744,10000,50,0.218124,11573595,0.93334
hnsw,1,64,64,21.1899,536143744,10000,60,0.248896,13228763,0.94601
hnsw,1,64,64,21.1899,536143744,10000,70,0.280084,14842770,0.95444
hnsw,1,64,64,21.1899,536143744,10000,80,0.312808,16435624,0.96107
hnsw,1,64,64,21.1899,536143744,10000,90,0.34191,17981728,0.96581
hnsw,1,64,64,21.1899,536143744,10000,100,0.370426,19504108,0.96955
hnsw,1,64,64,21.1899,536143744,10000,110,0.3973,21003157,0.97221
hnsw,1,64,64,21.1899,536143744,10000,120,0.425662,22466456,0.97469
hnsw,1,64,64,21.1899,536143744,10000,130,0.457216,23915466,0.97661
hnsw,1,64,64,21.1899,536143744,10000,140,0.482361,25345072,0.97808
hnsw,1,64,64,21.1899,536143744,10000,150,0.503834,26747082,0.97948
hnsw,1,64,64,21.1899,536143744,10000,160,0.540854,28141216,0.9808
hnsw,1,64,64,21.1899,536143744,10000,170,0.570041,29509639,0.98169
hnsw,1,64,64,21.1899,536143744,10000,180,0.593008,30868503,0.98256
hnsw,1,64,64,21.1899,536143744,10000,190,0.631342,32213578,0.98327
hnsw,1,64,64,21.1899,536143744,10000,200,0.652592,33546576,0.98419
hnsw,1,64,64,21.1899,536143744,10000,210,0.67733,34858346,0.98483
hnsw,1,64,64,21.1899,536143744,10000,220,0.706979,36159936,0.98537
hnsw,1,64,64,21.1899,536143744,10000,230,0.730479,37449866,0.98576
hnsw,1,64,64,21.1899,536143744,10000,240,0.763341,38723530,0.98621
hnsw,1,64,64,21.1899,536143744,10000,250,0.788227,39987386,0.9866
hnsw,1,64,64,21.1899,536143744,10000,260,0.807967,41238556,0.98697
hnsw,1,64,64,21.1899,536143744,10000,270,0.826435,42480824,0.9872
hnsw,1,64,64,21.1899,536143744,10000,280,0.860896,43716598,0.98754
hnsw,1,64,64,21.1899,536143744,10000,290,0.879884,44938586,0.98776
hnsw,1,64,64,21.1899,536143744,10000,300,0.911173,46148536,0.988
hnsw,1,64,128,44.5976,536144536,10000,10,0.0918758,5282583,0.76998
hnsw,1,64,128,44.5976,536144536,10000,20,0.138145,7704110,0.88005
hnsw,1,64,128,44.5976,536144536,10000,30,0.181756,9990928,0.92538
hnsw,1,64,128,44.5976,536144536,10000,40,0.223138,12203937,0.94939
hnsw,1,64,128,44.5976,536144536,10000,50,0.261601,14367720,0.96312
hnsw,1,64,128,44.5976,536144536,10000,60,0.30397,16451753,0.97141
hnsw,1,64,128,44.5976,536144536,10000,70,0.341256,18502477,0.97702
hnsw,1,64,128,44.5976,536144536,10000,80,0.383019,20509727,0.98123
hnsw,1,64,128,44.5976,536144536,10000,90,0.422974,22464554,0.98414
hnsw,1,64,128,44.5976,536144536,10000,100,0.457846,24392082,0.98621
hnsw,1,64,128,44.5976,536144536,10000,110,0.494315,26273353,0.98766
hnsw,1,64,128,44.5976,536144536,10000,120,0.527998,28114782,0.98883
hnsw,1,64,128,44.5976,536144536,10000,130,0.561468,29927861,0.99004
hnsw,1,64,128,44.5976,536144536,10000,140,0.596399,31710988,0.99097
hnsw,1,64,128,44.5976,536144536,10000,150,0.636512,33479001,0.9915
hnsw,1,64,128,44.5976,536144536,10000,160,0.664899,35216878,0.99213
hnsw,1,64,128,44.5976,536144536,10000,170,0.708205,36927481,0.99255
hnsw,1,64,128,44.5976,536144536,10000,180,0.740694,38618765,0.99304
hnsw,1,64,128,44.5976,536144536,10000,190,0.771538,40292078,0.99336
hnsw,1,64,128,44.5976,536144536,10000,200,0.798571,41951772,0.99365
hnsw,1,64,128,44.5976,536144536,10000,210,0.828986,43579866,0.99395
hnsw,1,64,128,44.5976,536144536,10000,220,0.859799,45196338,0.99415
hnsw,1,64,128,44.5976,536144536,10000,230,0.88446,46795234,0.99439
hnsw,1,64,128,44.5976,536144536,10000,240,0.945184,48376402,0.99452
hnsw,1,64,128,44.5976,536144536,10000,250,0.957379,49940223,0.99463
hnsw,1,64,128,44.5976,536144536,10000,260,0.989751,51488009,0.99472
hnsw,1,64,128,44.5976,536144536,10000,270,1.03097,53021227,0.99488
hnsw,1,64,128,44.5976,536144536,10000,280,1.1037,54549094,0.99498
hnsw,1,64,128,44.5976,536144536,10000,290,1.20584,56058934,0.99508
