index_type,num_partition,max_degree,alpha,efc,build_time,index_size,num_queries,efq,query_time,comparison,recall
vamana,1,32,1,64,49.1372,144000000,10000,10,0.0391401,2112970,0.20584
vamana,1,32,1,64,49.1372,144000000,10000,20,0.07208,3863155,0.64053
vamana,1,32,1,64,49.1372,144000000,10000,30,0.0980283,5558838,0.77133
vamana,1,32,1,64,49.1372,144000000,10000,40,0.129189,7232597,0.83046
vamana,1,32,1,64,49.1372,144000000,10000,50,0.155999,8885802,0.86538
vamana,1,32,1,64,49.1372,144000000,10000,60,0.18681,10531889,0.88917
vamana,1,32,1,64,49.1372,144000000,10000,70,0.217191,12160065,0.90524
vamana,1,32,1,64,49.1372,144000000,10000,80,0.249591,13789496,0.91658
vamana,1,32,1,64,49.1372,144000000,10000,90,0.28608,15411831,0.92576
vamana,1,32,1,64,49.1372,144000000,10000,100,0.321823,17032316,0.93329
vamana,1,32,1,64,49.1372,144000000,10000,110,0.364927,18647922,0.9391
vamana,1,32,1,64,49.1372,144000000,10000,120,0.402945,20257394,0.94462
vamana,1,32,1,64,49.1372,144000000,10000,130,0.449212,21858145,0.94897
vamana,1,32,1,64,49.1372,144000000,10000,140,0.499264,23455479,0.95282
vamana,1,32,1,64,49.1372,144000000,10000,150,0.546814,25051540,0.95561
vamana,1,32,1,64,49.1372,144000000,10000,160,0.597025,26634539,0.95931
vamana,1,32,1,64,49.1372,144000000,10000,170,0.659281,28234618,0.96184
vamana,1,32,1,64,49.1372,144000000,10000,180,0.723584,29821695,0.96401
vamana,1,32,1,64,49.1372,144000000,10000,190,0.777767,31410249,0.9659
vamana,1,32,1,64,49.1372,144000000,10000,200,0.844217,32983326,0.96761
vamana,1,32,1,64,49.1372,144000000,10000,210,0.912239,34559536,0.96906
vamana,1,32,1,64,49.1372,144000000,10000,220,0.98018,36140135,0.97034
vamana,1,32,1,64,49.1372,144000000,10000,230,1.03285,37717371,0.97174
vamana,1,32,1,64,49.1372,144000000,10000,240,1.1491,39291825,0.97268
vamana,1,32,1,64,49.1372,144000000,10000,250,1.20984,40856121,0.97372
vamana,1,32,1,64,49.1372,144000000,10000,260,1.30426,42436774,0.9749
vamana,1,32,1,64,49.1372,144000000,10000,270,1.42204,44012915,0.97587
vamana,1,32,1,64,49.1372,144000000,10000,280,1.48939,45570236,0.97671
vamana,1,32,1,64,49.1372,144000000,10000,290,1.59456,47131001,0.97774
vamana,1,32,1,64,49.1372,144000000,10000,300,1.69795,48689281,0.9783
vamana,1,32,1,128,96.6409,144000000,10000,10,0.0404546,2207078,0.21645
vamana,1,32,1,128,96.6409,144000000,10000,20,0.0758354,4165628,0.67551
vamana,1,32,1,128,96.6409,144000000,10000,30,0.105849,6077485,0.80353
vamana,1,32,1,128,96.6409,144000000,10000,40,0.133763,7963445,0.86001
vamana,1,32,1,128,96.6409,144000000,10000,50,0.163546,9826690,0.89058
vamana,1,32,1,128,96.6409,144000000,10000,60,0.195226,11681558,0.91152
vamana,1,32,1,128,96.6409,144000000,10000,70,0.226788,13523964,0.9248
vamana,1,32,1,128,96.6409,144000000,10000,80,0.261348,15367540,0.93508
vamana,1,32,1,128,96.6409,144000000,10000,90,0.294786,17196186,0.94334
vamana,1,32,1,128,96.6409,144000000,10000,100,0.33668,19026077,0.94983
vamana,1,32,1,128,96.6409,144000000,10000,110,0.376159,20847234,0.95453
vamana,1,32,1,128,96.6409,144000000,10000,120,0.417414,22661976,0.9589
vamana,1,32,1,128,96.6409,144000000,10000,130,0.47202,24494372,0.96228
vamana,1,32,1,128,96.6409,144000000,10000,140,0.514507,26299468,0.96501
vamana,1,32,1,128,96.6409,144000000,10000,150,0.560566,28103609,0.96791
vamana,1,32,1,128,96.6409,144000000,10000,160,0.61202,29907714,0.97026
vamana,1,32,1,128,96.6409,144000000,10000,170,0.672341,31702014,0.97248
vamana,1,32,1,128,96.6409,144000000,10000,180,0.738944,33494746,0.97395
vamana,1,32,1,128,96.6409,144000000,10000,190,0.80065,35292459,0.9756
vamana,1,32,1,128,96.6409,144000000,10000,200,0.866498,37080534,0.9771
vamana,1,32,1,128,96.6409,144000000,10000,210,0.930576,38869259,0.97812
vamana,1,32,1,128,96.6409,144000000,10000,220,1.01154,40656635,0.97924
vamana,1,32,1,128,96.6409,144000000,10000,230,1.10488,42437183,0.98001
vamana,1,32,1,128,96.6409,144000000,10000,240,1.18345,44224234,0.98112
vamana,1,32,1,128,96.6409,144000000,10000,250,1.26482,45995337,0.98221
vamana,1,32,1,128,96.6409,144000000,10000,260,1.3521,47759004,0.9827
vamana,1,32,1,128,96.6409,144000000,10000,270,1.45123,49536488,0.98318
vamana,1,32,1,128,96.6409,144000000,10000,280,1.54424,51301507,0.98419
vamana,1,32,1,128,96.6409,144000000,10000,290,1.64292,53062392,0.98464
vamana,1,32,1,128,96.6409,144000000,10000,300,1.72585,54833588,0.98504
vamana,1,32,1,256,261.095,144000000,10000,10,0.0433965,2386395,0.23837
vamana,1,32,1,256,261.095,144000000,10000,20,0.0793107,4516111,0.70752
vamana,1,32,1,256,261.095,144000000,10000,30,0.113118,6592438,0.82576
vamana,1,32,1,256,261.095,144000000,10000,40,0.142576,8646157,0.87499
vamana,1,32,1,256,261.095,144000000,10000,50,0.175638,10676183,0.90532
vamana,1,32,1,256,261.095,144000000,10000,60,0.204727,12691501,0.92289
vamana,1,32,1,256,261.095,144000000,10000,70,0.236174,14705200,0.9359
vamana,1,32,1,256,261.095,144000000,10000,80,0.272484,16702631,0.94537
vamana,1,32,1,256,261.095,144000000,10000,90,0.30242,18697830,0.95247
vamana,1,32,1,256,261.095,144000000,10000,100,0.346055,20686090,0.95795
